"Scenario","Replicate","Generations","Length_of_benchmarking_reference","Distance_from_HXB2","Average_pairwise_diversity_of_quasispecies","Assembly","contigs_..._0_bp.","contigs_..._1000_bp.","contigs_..._5000_bp.","contigs_..._10000_bp.","contigs_..._25000_bp.","contigs_..._50000_bp.","Total_length_..._0_bp.","Total_length_..._1000_bp.","Total_length_..._5000_bp.","Total_length_..._10000_bp.","Total_length_..._25000_bp.","Total_length_..._50000_bp.","contigs","Largest_contig","Total_length","Reference_length","GC_...","Reference_GC_...","N50","NG50","L50","LG50","total_reads","left","right","Mapped_...","Reference_mapped_...","Properly_paired_...","Reference_properly_paired_...","Avg_coverage_depth","Reference_avg_coverage_depth","Coverage_.._1x_...","Reference_coverage_.._1x_...","misassemblies","misassembled_contigs","Misassembled_contigs_length","local_misassemblies","scaffold_gap_ext_mis","scaffold_gap_loc_mis","unaligned_mis_contigs","unaligned_contigs","Unaligned_length","Genome_fraction_...","Duplication_ratio","N.s_per_100_kbp","mismatches_per_100_kbp","indels_per_100_kbp","Largest_alignment","Total_aligned_length","NA50","NGA50","LA50","LGA50","ID","total_reads.1","left.1","right.1","mapped","Mapped_....1","properly_paired","Properly_paired_....1","singletons","Singletons_...","misjoint_mates","Misjoint_mates_...","Avg_coverage_depth.1","Coverage_.._1x_....1","Coverage_.._5x_...","Coverage_.._10x_...","reference_mapped","Reference_mapped_....1","reference_properly_paired","Reference_properly_paired_....1","reference_singletons","Reference_singletons_...","reference_misjoint_mates","Reference_misjoint_mates_...","Reference_avg_coverage_depth.1","Reference_coverage_.._1x_....1","Reference_coverage_.._5x_...","Reference_coverage_.._10x_...","Assembly.1","misassemblies.1","contig_misassemblies","c_relocations","c_translocations","c_inversions","scaffold_misassemblies","s_relocations","s_translocations","s_inversions","misassembled_contigs.1","Misassembled_contigs_length.1","local_misassemblies.1","scaffold_gap_ext_mis.1","scaffold_gap_loc_mis.1","unaligned_mis_contigs.1","mismatches","indels","indels_..._5_bp.","indels_.._5_bp.","Indels_length","fully_unaligned_contigs","Fully_unaligned_length","partially_unaligned_contigs","Partially_unaligned_length","N.s","pos_correct","poserr_major","poserr_ltr","poserr_unmapped","poserr_extramapped","Accuracy","Precision","Sensitivity","Specificity","F1score","User_time","System_time","Elapsed_time","MRSS","File_outputs","CPU_percentage"
"V214","SIM_B_lowcov_nocont","replicate4",270,8644,316,92.18566,"shiver_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8644,"40.59",40.59,8605,8605,1,1,23535,14500,14500,122.29,122.26,121.36,121.33,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.977","1",0,"0","92.99","8603","8603","8603","8603","1","1","SIM_B_lowcov_nocont_replicate4_shiver_genome",23535,14500,14500,28781,122.29,28562,121.36,219,0.93,0,0,500,100,100,100,28781,122.26,28562,121.33,219,0.93,0,0,499,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","36",0,0,"0","0",0,28781,0,0,219,0,0.99919,0.989943,1,0.99912,0.994946,419.28,13.39," 7;08.56",1339460,827304," 100%"
"V2.114","SIM_B_lowcov_nocont","replicate4",270,8644,316,92.18566,"smaltalign_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8644,"40.59",40.59,8605,8605,1,1,23535,14500,14500,122.29,122.26,121.36,121.33,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.977","1",0,"0","92.99","8603","8603","8603","8603","1","1","SIM_B_lowcov_nocont_replicate4_smaltalign_genome",23535,14500,14500,28781,122.29,28562,121.36,219,0.93,0,0,500,100,100,100,28781,122.26,28562,121.33,219,0.93,0,0,499,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","36",0,0,"0","0",0,28781,0,0,219,0,0.99919,0.989943,1,0.99912,0.994946,78.22,3.09," 0;36.67",1420316,193160," 221%"
"V2.214","SIM_B_lowcov_nocont","replicate4",270,8644,316,92.18566,"viralngs_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8644,"40.59",40.59,8611,8611,1,1,23539,14500,14500,122.27,122.26,121.34,121.33,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.977","1.001",11.61,"23.23","81.31","8609","8609","8609","8609","1","1","SIM_B_lowcov_nocont_replicate4_viralngs_genome",23539,14500,14500,28781,122.27,28562,121.34,219,0.93,0,0,500,100,100,100,28781,122.26,28562,121.33,219,0.93,0,0,499,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","5","2","30",0,0,"0","0",1,28781,0,0,219,0,0.999306,0.991367,1,0.999246,0.995665,89.22,5.73," 0;42.15",740728,230904," 225%"
"V2.314","SIM_B_lowcov_nocont","replicate4",270,8644,316,92.18566,"vpipe_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8644,"40.6",40.59,8611,8611,1,1,23539,14500,14500,122.27,122.26,121.34,121.33,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.977","1.001",0,"0","81.31","8609","8609","8609","8609","1","1","SIM_B_lowcov_nocont_replicate4_vpipe_genome",23539,14500,14500,28781,122.27,28562,121.34,219,0.93,0,0,500,100,100,100,28781,122.26,28562,121.33,219,0.93,0,0,499,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","2","30",0,0,"0","0",0,28781,0,0,219,0,0.99919,0.989943,1,0.99912,0.994946,376.86,40.7," 4;38.01",1178052,13973016," 150%"
"V215","SIM_B_lowcov_nocont","replicate5",346,8632,301,119.622,"shiver_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8632,"40.57",40.58,8605,8605,1,1,23313,14500,14500,123.45,123.4,122.5,122.45,500,500,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"11.62","81.35","8605","8605","8605","8605","1","1","SIM_B_lowcov_nocont_replicate5_shiver_genome",23313,14500,14500,28779,123.45,28558,122.5,221,0.95,0,0,500,100,100,100,28778,123.4,28556,122.45,222,0.95,0,0,500,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","5","2","27",0,0,"0","0",0,28778,0,0,221,1,0.998957,0.990374,1,0.998832,0.995164,689.52,15.34," 11;45.17",1427680,847544," 99%"
"V2.115","SIM_B_lowcov_nocont","replicate5",346,8632,301,119.622,"smaltalign_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8632,"40.56",40.58,8605,8605,1,1,23313,14500,14500,123.44,123.4,122.48,122.45,500,500,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"46.48","81.35","8605","8605","8605","8605","1","1","SIM_B_lowcov_nocont_replicate5_smaltalign_genome",23313,14500,14500,28777,123.44,28554,122.48,223,0.96,0,0,500,100,100,100,28778,123.4,28556,122.45,222,0.95,0,0,500,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","5","2","27",0,0,"0","0",0,28775,0,0,223,2,0.998957,0.990374,1,0.998832,0.995164,81.71,3.05," 0;40.65",1420296,195136," 208%"
"V2.215","SIM_B_lowcov_nocont","replicate5",346,8632,301,119.622,"viralngs_genome",1,1,1,0,0,0,8599,8599,8599,0,0,0,1,8599,8599,8632,"40.59",40.58,8599,8599,1,1,23313,14500,14500,123.45,123.4,122.5,122.45,500,500,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","0.999",0,"58.15","93.03","8599","8599","8599","8599","1","1","SIM_B_lowcov_nocont_replicate5_viralngs_genome",23313,14500,14500,28779,123.45,28558,122.5,221,0.95,0,0,500,100,100,100,28778,123.4,28556,122.45,222,0.95,0,0,500,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","5","3","33",0,0,"0","0",0,28778,0,0,221,1,0.998957,0.990374,1,0.998832,0.995164,89.47,5.41," 0;41.26",755980,232976," 229%"
"V2.315","SIM_B_lowcov_nocont","replicate5",346,8632,301,119.622,"vpipe_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8632,"40.53",40.58,8611,8611,1,1,23315,14500,14500,123.43,123.4,122.48,122.45,500,500,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.001",0,"34.84","69.68","8611","8611","8611","8611","1","1","SIM_B_lowcov_nocont_replicate5_vpipe_genome",23315,14500,14500,28778,123.43,28556,122.48,222,0.95,0,0,500,100,100,100,28778,123.4,28556,122.45,222,0.95,0,0,500,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","5","1","21",0,0,"0","0",0,28776,0,0,222,2,0.998957,0.990374,1,0.998832,0.995164,382.08,40.08," 4;43.76",1178020,13974600," 148%"
"V216","SIM_B_lowcov_nocont","replicate6",709,8629,303,196.2141,"shiver_genome",1,1,1,0,0,0,8609,8609,8609,0,0,0,1,8609,8609,8629,"40.45",40.55,8609,8609,1,1,23569,14500,14500,121.67,121.98,120.3,121.04,497,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.001",0,"255.55","104.54","8609","8609","8609","8609","1","1","SIM_B_lowcov_nocont_replicate6_shiver_genome",23569,14500,14500,28677,121.67,28354,120.3,323,1.37,0,0,497,100,100,100,28777,121.98,28554,121.04,223,0.95,0,0,499,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","9","5","4","46",0,0,"0","0",0,28676,0,0,323,1,0.996181,0.980944,0.989021,0.997218,0.984966,843.03,16.3," 14;17.17",1339216,1227808," 100%"
"V2.116","SIM_B_lowcov_nocont","replicate6",709,8629,303,196.2141,"smaltalign_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8629,"40.52",40.55,8605,8605,1,1,23572,14500,14500,122.09,121.98,121.16,121.04,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"255.67","69.73","8605","8605","8605","8605","1","1","SIM_B_lowcov_nocont_replicate6_smaltalign_genome",23572,14500,14500,28780,122.09,28560,121.16,220,0.93,0,0,500,100,100,100,28777,121.98,28554,121.04,223,0.95,0,0,499,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","6","4","2","24",0,0,"0","0",0,28776,0,0,220,4,0.99757,0.981149,1,0.997218,0.990485,89.24,3.26," 0;48.35",1420260,199600," 191%"
"V2.216","SIM_B_lowcov_nocont","replicate6",709,8629,303,196.2141,"viralngs_genome",1,1,1,0,0,0,8599,8599,8599,0,0,0,1,8599,8599,8629,"40.39",40.55,8599,8599,1,1,23569,14500,14500,122.11,121.98,121.18,121.04,499,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","0.999",430.28,"534.95","81.4","8599","8599","8599","8599","1","1","SIM_B_lowcov_nocont_replicate6_viralngs_genome",23569,14500,14500,28780,122.11,28560,121.18,220,0.93,0,0,499,100,100,100,28777,121.98,28554,121.04,223,0.95,0,0,499,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","7","4","3","30",0,0,"0","0",37,28776,0,0,220,4,0.996413,0.980978,0.990851,0.997218,0.98589,84.12,5.44," 0;38.52",743292,229240," 232%"
"V2.316","SIM_B_lowcov_nocont","replicate6",709,8629,303,196.2141,"vpipe_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8629,"40.41",40.55,8614,8614,1,1,23578,14500,14500,122.06,121.98,121.12,121.04,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.001",0,"208.96","46.44","8614","8614","8614","8614","1","1","SIM_B_lowcov_nocont_replicate6_vpipe_genome",23578,14500,14500,28779,122.06,28558,121.12,221,0.94,0,0,500,100,100,100,28777,121.98,28554,121.04,223,0.95,0,0,499,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","4","3","1","15",0,0,"0","0",0,28776,0,0,221,3,0.99757,0.982883,0.99817,0.997483,0.990468,432.26,48.06," 5;10.95",1177220,13974304," 154%"
"V217","SIM_B_lowcov_nocont","replicate7",1375,8635,479,340.2089,"shiver_genome",1,1,1,0,0,0,8602,8602,8602,0,0,0,1,8602,8602,8635,"40.05",40.01,8602,8602,1,1,23724,14500,14500,121.14,121.1,120.05,120.13,498,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"186","116.25","8602","8602","8602","8602","1","1","SIM_B_lowcov_nocont_replicate7_shiver_genome",23724,14500,14500,28740,121.14,28480,120.05,260,1.1,0,0,498,100,100,100,28768,121.1,28536,120.13,232,0.98,0,0,498,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","7","3","45",0,0,"0","0",0,28736,0,0,260,4,0.996416,0.983092,0.991877,0.997169,0.987465,808.64,17.34," 13;38.34",1339264,1438368," 100%"
"V2.117","SIM_B_lowcov_nocont","replicate7",1375,8635,479,340.2089,"smaltalign_genome",1,1,1,0,0,0,8602,8602,8602,0,0,0,1,8602,8602,8635,"40.1",40.01,8602,8602,1,1,23729,14500,14500,121.19,121.1,120.17,120.13,499,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"755.64","93","8602","8602","8602","8602","1","1","SIM_B_lowcov_nocont_replicate7_smaltalign_genome",23729,14500,14500,28757,121.19,28514,120.17,243,1.02,0,0,499,100,100,100,28768,121.1,28536,120.13,232,0.98,0,0,498,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","8","7","1","33",0,0,"0","0",0,28742,0,0,243,15,0.996763,0.981585,0.995938,0.9969,0.98871,98.91,3.12," 0;53.25",1420392,201672," 191%"
"V2.217","SIM_B_lowcov_nocont","replicate7",1375,8635,479,340.2089,"viralngs_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8635,"40.1",40.01,8605,8605,1,1,23612,14500,14500,119.6,121.1,116.38,120.13,489,498,99.14,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",859.97,"1545.61","81.35","8605","8605","8605","8605","1","1","SIM_B_lowcov_nocont_replicate7_viralngs_genome",23612,14500,14500,28240,119.6,27480,116.38,760,3.22,0,0,489,99.14,99.14,99.14,28768,121.1,28536,120.13,232,0.98,0,0,498,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133","7","6","1","30",0,0,"0","0",74,28235,0,0,760,5,0.993064,0.981101,0.969943,0.9969,0.97549,79.69,5.39," 0;37.04",730992,231776," 229%"
"V2.317","SIM_B_lowcov_nocont","replicate7",1375,8635,479,340.2089,"vpipe_genome",1,1,1,0,0,0,8644,8644,8644,0,0,0,1,8644,8644,8635,"40.04",40.01,8644,8644,1,1,23761,14500,14500,121.08,121.1,120.11,120.13,497,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.005",0,"127.26","46.27","8644","8644","8644","8644","1","1","SIM_B_lowcov_nocont_replicate7_vpipe_genome",23761,14500,14500,28770,121.08,28540,120.11,230,0.97,0,0,497,100,100,100,28768,121.1,28536,120.13,232,0.98,0,0,498,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","4","2","2","21",0,0,"0","0",0,28768,0,0,230,2,0.996994,0.987065,0.991877,0.997843,0.989465,564.7,68.42," 5;42.38",1180428,13972240," 184%"
"V218","SIM_B_lowcov_nocont","replicate8",1010,8638,344,247.382,"shiver_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8638,"40.48",40.42,8614,8614,1,1,23773,14500,14500,120.42,120.78,118.85,119.75,496,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.001",0,"46.44","127.7","8614","8614","8614","8614","1","1","SIM_B_lowcov_nocont_replicate8_shiver_genome",23773,14500,14500,28627,120.42,28254,118.85,373,1.57,0,0,496,100,100,100,28756,120.78,28512,119.75,244,1.02,0,0,498,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","9","2","48",0,0,"0","0",0,28627,0,0,373,0,0.996763,0.981481,0.991142,0.997511,0.986288,992.8,18.8," 16;42.48",1336436,1962568," 100%"
"V2.118","SIM_B_lowcov_nocont","replicate8",1010,8638,344,247.382,"smaltalign_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8638,"40.44",40.42,8611,8611,1,1,23799,14500,14500,120.83,120.78,119.8,119.75,499,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.93","1.001",0,"185.94","104.59","8605","8605","8605","8605","1","1","SIM_B_lowcov_nocont_replicate8_smaltalign_genome",23799,14500,14500,28756,120.83,28512,119.8,244,1.03,0,0,499,100,100,100,28756,120.78,28512,119.75,244,1.02,0,0,498,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","9","9","0","27",0,0,"0","0",0,28754,0,0,244,2,0.997341,0.980639,0.997047,0.99738,0.988775,93.05,3.27," 0;50.38",1420536,199168," 191%"
"V2.218","SIM_B_lowcov_nocont","replicate8",1010,8638,344,247.382,"viralngs_genome",1,1,1,0,0,0,8608,8608,8608,0,0,0,1,8608,8608,8638,"40.2",40.42,8608,8608,1,1,23799,14500,14500,120.83,120.78,119.8,119.75,498,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.93","1.001",302.04,"930.02","104.63","8602","8602","8602","8602","1","1","SIM_B_lowcov_nocont_replicate8_viralngs_genome",23799,14500,14500,28756,120.83,28512,119.8,244,1.03,0,0,498,100,100,100,28756,120.78,28512,119.75,244,1.02,0,0,498,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","9","8","1","30",0,0,"0","0",26,28754,0,0,244,2,0.996532,0.982387,0.988189,0.997642,0.98528,80.91,5.04," 0;36.90",705260,225432," 232%"
"V2.318","SIM_B_lowcov_nocont","replicate8",1010,8638,344,247.382,"vpipe_genome",1,1,1,0,0,0,8620,8620,8620,0,0,0,1,8620,8620,8638,"40.46",40.42,8620,8620,1,1,23807,14500,14500,120.78,120.78,119.75,119.75,499,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.942","1.002",0,"11.61","69.65","8615","8615","8615","8615","1","1","SIM_B_lowcov_nocont_replicate8_vpipe_genome",23807,14500,14500,28754,120.78,28508,119.75,246,1.03,0,0,499,100,100,100,28756,120.78,28512,119.75,244,1.02,0,0,498,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","18",0,0,"0","0",0,28754,0,0,246,0,0.997803,0.983511,0.998031,0.997773,0.990718,492.12,57.9," 5;22.11",1178060,13973264," 170%"
"V219","SIM_B_lowcov_nocont","replicate9",1108,8659,397,316.402,"shiver_genome",1,1,1,0,0,0,8607,8607,8607,0,0,0,1,8607,8607,8659,"40.26",40.24,8607,8607,1,1,23737,14500,14500,121.25,121.12,120.32,120.19,499,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"185.9","162.66","8607","8607","8607","8607","1","1","SIM_B_lowcov_nocont_replicate9_shiver_genome",23737,14500,14500,28780,121.25,28560,120.32,220,0.93,0,0,499,100,100,100,28779,121.12,28558,120.19,221,0.93,0,0,498,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","14","9","5","56",0,0,"0","0",0,28779,0,0,220,1,0.996078,0.97786,0.99699,0.995913,0.987332,885.91,19.6," 14;53.95",1340660,2002648," 101%"
"V2.119","SIM_B_lowcov_nocont","replicate9",1108,8659,397,316.402,"smaltalign_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8659,"40.36",40.24,8605,8605,1,1,23733,14500,14500,121.27,121.12,120.34,120.19,499,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"429.98","151.07","8605","8605","8605","8605","1","1","SIM_B_lowcov_nocont_replicate9_smaltalign_genome",23733,14500,14500,28780,121.27,28560,120.34,220,0.93,0,0,499,100,100,100,28779,121.12,28558,120.19,221,0.93,0,0,498,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","13","8","5","54",0,0,"0","0",0,28779,0,0,220,1,0.996078,0.97786,0.99699,0.995913,0.987332,100.17,3.2," 0;55.01",1420360,202008," 187%"
"V2.219","SIM_B_lowcov_nocont","replicate9",1108,8659,397,316.402,"viralngs_genome",1,1,1,0,0,0,8524,8524,8524,0,0,0,1,8524,8524,8659,"40.06",40.24,8524,8524,1,1,23553,14500,14500,113.01,121.12,105.09,120.19,464,498,95.61,100,"0","0","0","0","0","2","0","0 + 0 part",0,"95.352","1",4387.61,"1328.46","146.25","8205","8205","8205","8205","1","1","SIM_B_lowcov_nocont_replicate9_viralngs_genome",23553,14500,14500,26617,113.01,24752,105.09,1865,7.92,0,0,464,95.61,95.61,95.61,28779,121.12,28558,120.19,221,0.93,0,0,498,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","109","12","7","5","51",0,0,"0","0",374,26617,0,0,2383,0,0.982353,0.976499,0.906697,0.99605,0.940304,77.17,5.33," 0;36.31",697260,230328," 227%"
"V2.319","SIM_B_lowcov_nocont","replicate9",1108,8659,397,316.402,"vpipe_genome",1,1,1,0,0,0,8638,8638,8638,0,0,0,1,8638,8638,8659,"40.36",40.24,8638,8638,1,1,23744,14500,14500,121.19,121.12,120.25,120.19,498,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.004",0,"162.07","92.61","8638","8638","8638","8638","1","1","SIM_B_lowcov_nocont_replicate9_vpipe_genome",23744,14500,14500,28776,121.19,28552,120.25,224,0.94,0,0,498,100,100,100,28779,121.12,28558,120.19,221,0.93,0,0,498,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","4","4","39",0,0,"0","0",0,28776,0,0,224,0,0.997001,0.984387,0.996238,0.997139,0.990277,517.68,62.91," 5;23.54",1180964,13974568," 179%"
"V220","SIM_C_lowcov_nocont","replicate1",320,8631,1067,113.6083,"shiver_genome",1,1,1,0,0,0,8595,8595,8595,0,0,0,1,8595,8595,8631,"40.44",40.44,8595,8595,1,1,23871,14800,14800,121.86,121.8,119.72,119.66,506,505,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"0","93.08","8595","8595","8595","8595","1","1","SIM_C_lowcov_nocont_replicate1_shiver_genome",23871,14800,14800,29089,121.86,28578,119.72,511,2.14,0,0,506,100,100,100,29089,121.8,28578,119.66,511,2.14,0,0,505,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","36",0,0,"0","0",0,29089,0,0,511,0,0.998618,0.984169,1,0.998488,0.992021,395.45,13.26," 6;46.86",1341076,694448," 100%"
"V2.120","SIM_C_lowcov_nocont","replicate1",320,8631,1067,113.6083,"smaltalign_genome",1,1,1,0,0,0,8595,8595,8595,0,0,0,1,8595,8595,8631,"40.54",40.44,8595,8595,1,1,23743,14800,14800,119.47,121.8,114.27,119.66,492,505,99.19,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.813","1",0,"105.97","188.39","8493","8493","8493","8493","1","1","SIM_C_lowcov_nocont_replicate1_smaltalign_genome",23743,14800,14800,28366,119.47,27132,114.27,1234,5.2,0,0,492,99.19,99.19,99.19,29089,121.8,28578,119.66,511,2.14,0,0,505,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","16","11","5","78",0,0,"0","0",0,28366,0,0,1234,0,0.996315,0.98374,0.97319,0.998488,0.978437,92.44,3.18," 0;46.48",1420924,200440," 205%"
"V2.220","SIM_C_lowcov_nocont","replicate1",320,8631,1067,113.6083,"viralngs_genome",1,1,1,0,0,0,8595,8595,8595,0,0,0,1,8595,8595,8631,"40.44",40.44,8595,8595,1,1,23871,14800,14800,121.86,121.8,119.72,119.66,506,505,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"0","93.08","8595","8595","8595","8595","1","1","SIM_C_lowcov_nocont_replicate1_viralngs_genome",23871,14800,14800,29089,121.86,28578,119.72,511,2.14,0,0,506,100,100,100,29089,121.8,28578,119.66,511,2.14,0,0,505,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","36",0,0,"0","0",0,29089,0,0,511,0,0.998618,0.984169,1,0.998488,0.992021,92.76,5.63," 0;43.13",757088,236040," 228%"
"V2.320","SIM_C_lowcov_nocont","replicate1",320,8631,1067,113.6083,"vpipe_genome",1,1,1,0,0,0,8610,8610,8610,0,0,0,1,8610,8610,8631,"40.91",40.44,8610,8610,1,1,23560,14800,14800,113.91,121.8,103.34,119.66,461,505,98.4,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.813","1.002",0,"1234.13","493.65","8508","8508","8508","8508","1","1","SIM_C_lowcov_nocont_replicate1_vpipe_genome",23560,14800,14800,26837,113.91,24348,103.34,2489,10.56,0,0,461,98.4,98.39,98.34,29089,121.8,28578,119.66,511,2.14,0,0,505,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","42","34","8","161",0,0,"0","0",0,26837,0,0,2763,0,0.988831,0.961593,0.906166,0.996599,0.933057,1255.89,183.63," 9;01.86",1181528,13963584," 265%"
"V221","SIM_C_lowcov_nocont","replicate10",781,8619,1118,236.1996,"shiver_genome",1,1,1,0,0,0,8598,8598,8598,0,0,0,1,8598,8598,8619,"40.37",40.36,8598,8598,1,1,24082,14800,14800,120.97,120.95,119.02,119.02,506,506,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"0","104.68","8598","8598","8598","8598","1","1","SIM_C_lowcov_nocont_replicate10_shiver_genome",24082,14800,14800,29131,120.97,28662,119.02,469,1.95,0,0,506,100,100,100,29133,120.95,28666,119.02,467,1.94,0,0,506,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","23",0,0,"0","0",0,29131,0,0,469,0,0.999077,0.993778,0.999106,0.999073,0.996435,918.43,20.46," 15;32.43",1341408,1882392," 100%"
"V2.121","SIM_C_lowcov_nocont","replicate10",781,8619,1118,236.1996,"smaltalign_genome",1,1,1,0,0,0,8598,8598,8598,0,0,0,1,8598,8598,8619,"40.52",40.36,8598,8598,1,1,23996,14800,14800,118.45,120.95,113.55,119.02,493,506,99.33,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.732","1",0,"223.82","164.92","8489","8489","8489","8489","1","1","SIM_C_lowcov_nocont_replicate10_smaltalign_genome",23996,14800,14800,28424,118.45,27248,113.55,1176,4.9,0,0,493,99.33,99.26,99.19,29133,120.95,28666,119.02,467,1.94,0,0,506,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","14","11","3","63",0,0,"0","0",0,28424,0,0,1176,0,0.995502,0.990018,0.974978,0.998543,0.98244,101.33,3.17," 0;51.41",1421080,204432," 203%"
